,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
468,八木山東２丁目,1,2,2,3,3,2,3,3,3,1,3,1,3,2,3,3,1,6,6,5,3,5,3,3,0,3,4,4,3,5,4,0,4,2,5,5,8,4,4,1,5,7,7,4,2,7,8,13,4,7,6,6,4,8,6,5,6,5,4,3,3,5,7,8,4,7,6,4,1,8,5,8,8,7,5,9,5,7,4,4,10,12,5,7,2,5,5,3,5,3,6,3,3,2,1,3,2,0,0,0,1,11,12,12,21,14,19,15,22,25,39,30,23,27,26,33,29,36,21,21
469,八木山本町１丁目,5,4,5,5,7,5,6,6,7,5,7,8,4,4,6,6,6,4,5,7,8,9,12,9,8,5,6,10,7,8,4,3,6,10,5,3,6,9,10,11,7,8,7,12,5,16,9,9,8,12,12,5,11,5,11,9,9,13,12,9,3,9,5,5,6,5,10,10,5,13,8,5,12,15,12,8,9,10,9,6,5,10,8,9,12,11,7,12,3,8,6,3,2,3,4,0,0,2,1,2,0,26,29,29,28,46,36,28,39,39,54,44,52,28,43,52,42,44,41,23
470,八木山本町２丁目,6,5,6,2,5,5,6,6,7,7,6,6,12,5,8,10,9,10,15,9,12,14,16,10,10,12,8,7,5,5,7,10,13,8,11,6,12,9,14,12,11,7,8,8,11,20,12,10,18,21,21,17,11,11,15,9,6,7,6,10,6,11,15,11,11,15,14,10,12,12,10,15,10,10,8,17,12,11,20,22,12,16,9,11,9,13,9,11,4,7,4,4,6,4,2,3,5,1,0,2,1,24,31,37,53,62,37,49,53,45,81,75,38,54,63,53,82,57,44,32
471,八木山松波町,0,1,3,0,1,0,2,2,1,0,0,1,1,1,2,0,0,2,1,1,4,3,5,1,3,2,1,1,2,2,2,4,2,0,1,2,3,3,2,3,4,1,4,3,1,5,3,5,2,1,1,1,1,4,1,2,2,1,3,1,2,2,1,1,3,4,3,1,3,5,4,6,4,2,6,1,4,2,5,1,1,2,3,1,2,5,0,1,1,1,0,2,0,2,0,0,0,0,1,0,0,5,5,5,4,16,8,9,13,13,16,8,9,9,16,22,13,9,8,5
472,八木山緑町,1,1,3,1,2,0,1,1,0,2,2,1,2,1,3,4,2,6,2,2,3,6,5,1,3,3,2,0,2,1,0,3,2,5,2,1,0,3,0,4,3,3,4,4,5,4,3,1,5,3,4,5,5,6,6,2,3,2,3,2,3,3,7,3,3,3,6,2,3,7,5,3,3,5,3,4,1,3,3,3,3,7,5,2,4,1,1,1,6,2,5,2,2,0,0,0,0,0,2,1,2,8,4,9,16,18,8,12,8,19,16,26,12,19,21,19,14,21,11,14
473,八木山南１丁目,7,3,2,4,4,3,3,4,2,5,3,1,2,3,2,1,2,1,1,3,1,2,4,2,5,2,3,8,2,4,4,6,4,5,4,10,6,3,7,3,4,5,5,4,3,7,4,8,5,7,6,7,5,4,3,7,2,4,4,3,2,2,6,3,4,8,3,10,6,4,10,9,7,3,5,8,3,3,7,4,3,4,4,4,4,4,1,5,2,4,4,5,3,4,2,1,1,1,1,1,0,20,17,11,8,14,19,23,29,21,31,25,20,17,31,34,25,19,16,23
474,八木山南２丁目,1,0,0,0,1,0,0,0,0,1,2,0,0,2,1,2,1,1,0,2,0,1,0,0,0,2,1,1,0,0,2,0,0,0,0,1,2,0,0,1,0,2,2,1,0,1,1,1,1,0,1,2,0,0,1,0,0,1,1,1,0,0,1,4,0,1,1,0,0,2,0,1,0,2,0,1,0,1,1,1,0,1,0,2,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,6,1,4,2,4,5,4,4,3,5,4,3,4,3,3,1
475,八木山南３丁目,3,3,6,4,8,3,3,2,4,2,6,2,3,4,2,2,4,3,2,6,4,2,2,5,7,3,2,8,5,7,2,2,6,4,8,4,1,2,5,4,1,5,9,6,7,3,9,8,6,7,7,3,5,6,5,6,5,4,5,4,3,1,7,1,2,3,5,3,5,5,6,8,9,6,2,10,9,2,9,5,3,12,1,6,3,7,5,4,3,4,3,4,1,0,2,2,2,1,1,0,0,24,14,17,17,20,25,22,16,28,33,26,24,14,21,31,35,25,23,16
476,八木山南４丁目,3,0,0,0,2,2,0,2,1,1,3,0,0,3,2,1,2,4,1,2,0,2,1,1,2,1,0,0,1,2,0,1,2,1,2,2,0,2,1,0,2,3,6,0,1,5,3,4,3,2,4,4,6,4,5,2,1,1,1,0,0,1,0,3,1,2,1,1,0,3,3,1,3,3,1,0,1,2,4,1,1,0,1,1,2,2,0,3,0,0,3,1,0,2,1,0,0,0,0,0,1,5,6,8,10,6,4,6,5,12,17,23,5,5,7,11,8,5,5,8
477,八木山南５丁目,1,0,0,0,0,1,0,2,0,2,1,0,3,0,0,2,1,2,4,1,0,2,1,0,4,0,0,0,0,0,0,1,0,0,0,1,2,1,0,2,1,0,1,1,1,2,1,3,1,2,1,1,1,1,2,4,1,0,1,0,2,0,1,0,1,0,4,1,1,1,1,0,2,2,3,1,3,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,5,4,10,7,0,1,6,4,9,6,6,4,7,8,8,0,2,2
478,八木山南６丁目,1,0,4,1,3,0,1,1,0,2,1,1,0,0,0,3,2,1,2,2,0,1,0,3,2,2,3,2,2,5,2,2,1,6,0,3,2,4,1,2,0,5,2,4,2,2,2,2,4,5,2,2,1,1,4,0,3,1,3,2,3,1,3,0,1,3,1,2,1,2,2,3,2,2,3,2,4,2,1,1,1,6,1,2,4,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,9,4,2,10,6,14,11,12,13,15,10,9,8,9,12,10,14,3,3
479,八木山弥生町,2,1,3,0,1,3,8,6,3,2,0,5,3,1,2,1,4,2,3,9,5,4,8,8,7,4,6,17,6,8,8,8,6,3,8,5,11,6,11,10,2,11,5,6,9,6,10,4,11,10,11,6,3,5,6,11,7,7,7,10,8,12,8,4,7,6,4,12,5,8,13,7,13,6,2,10,9,10,10,7,7,6,9,8,5,9,7,4,2,7,7,3,0,4,2,1,2,0,0,1,1,7,22,11,19,32,41,33,43,33,41,31,42,39,35,41,46,35,29,21
495,柳生（大字計）,3,4,3,8,6,4,2,2,3,3,5,2,9,6,2,6,11,7,4,4,10,4,5,9,5,6,2,6,2,8,6,1,8,5,7,6,4,10,5,6,10,7,9,8,8,10,10,9,11,10,6,7,12,5,3,4,4,2,5,4,7,9,1,5,3,6,6,5,6,7,12,10,7,4,3,2,7,4,9,4,6,3,5,3,3,5,2,5,4,2,3,6,3,1,3,2,0,0,0,0,0,24,14,24,32,33,24,27,31,42,50,33,19,25,30,36,26,20,18,18
496,柳生１丁目,3,1,0,0,2,1,2,3,5,3,4,0,2,5,1,3,1,3,1,2,0,2,1,1,1,0,0,2,2,4,1,2,2,1,2,5,2,1,3,3,2,3,1,5,1,1,4,5,3,4,2,3,1,1,0,2,2,0,1,2,0,1,2,2,1,1,1,0,2,3,0,0,4,1,2,1,0,0,2,1,1,2,0,0,0,1,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,6,14,12,10,5,8,8,14,12,17,7,7,6,7,7,4,3,8,2
497,柳生２丁目,7,9,7,10,6,6,9,6,6,10,5,11,9,15,7,5,18,18,12,8,11,15,15,15,14,18,8,9,15,8,7,7,8,6,10,11,5,12,11,7,11,8,19,19,13,16,17,23,19,19,25,13,24,16,27,16,8,11,16,15,10,13,9,8,5,9,5,8,8,8,6,5,8,1,6,5,4,4,3,2,3,1,0,1,2,0,3,0,3,2,1,1,0,0,1,0,0,0,0,0,0,39,37,47,61,70,58,38,46,70,94,105,66,45,38,26,18,7,8,3
498,柳生３丁目,1,1,0,3,2,5,5,3,1,1,4,2,3,3,1,2,11,1,7,6,5,5,1,2,2,3,1,2,1,2,2,3,0,0,4,2,1,3,3,4,4,11,5,7,6,5,7,6,11,7,1,3,1,10,2,3,3,1,1,2,1,4,0,6,3,1,5,1,0,4,5,2,4,4,1,1,1,3,1,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,15,13,27,15,9,9,13,33,36,17,10,14,11,16,6,4,1,0
499,柳生４丁目,4,6,5,4,10,12,8,6,13,5,11,10,3,4,10,8,5,9,9,10,9,12,6,10,4,4,6,7,5,11,8,8,8,11,5,12,10,18,9,9,13,7,15,11,13,19,13,11,8,18,16,16,13,9,14,10,10,5,9,9,7,5,6,7,6,6,5,3,9,3,3,6,10,5,5,5,1,0,2,2,1,0,5,3,6,5,0,3,0,0,2,0,0,0,3,0,1,0,0,0,0,29,44,38,41,41,33,40,58,59,69,68,43,31,26,29,10,15,8,6
500,柳生５丁目,0,2,3,3,1,2,2,2,5,5,2,5,4,3,7,2,2,5,2,5,1,4,5,2,4,0,2,2,6,2,3,4,3,7,4,4,6,3,1,4,6,3,5,2,4,7,5,5,8,2,5,4,6,3,6,3,2,8,2,6,4,6,3,4,4,3,1,3,4,3,4,7,6,4,2,5,1,4,6,1,4,1,1,1,2,2,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,9,16,21,16,16,12,21,18,20,27,24,21,21,14,23,17,9,6,2
501,柳生６丁目,3,5,6,4,4,7,9,6,5,5,5,6,1,9,2,4,3,5,5,7,10,8,8,6,6,5,1,3,0,7,5,5,2,9,7,6,9,6,5,4,12,4,10,13,6,6,4,6,9,6,8,11,8,7,7,6,4,4,2,5,1,5,8,6,6,3,3,4,3,2,3,3,3,3,1,2,0,2,5,0,1,1,2,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,22,32,23,24,38,16,28,30,45,31,41,21,26,15,13,9,6,3,2
502,柳生７丁目,2,11,3,7,5,4,4,5,3,5,7,3,4,3,3,8,8,6,9,7,8,4,0,2,4,6,6,5,6,4,9,6,3,9,8,11,7,7,6,8,8,9,4,7,8,11,6,11,9,12,12,5,12,7,6,6,5,8,4,3,3,6,5,7,6,3,2,2,4,5,6,6,8,2,3,2,1,2,6,1,1,0,0,3,3,2,0,5,0,0,4,0,1,1,0,0,0,1,0,0,1,28,21,20,38,18,27,35,39,36,49,42,26,27,16,25,12,7,7,8
510,山田（大字計）,0,2,2,2,0,0,0,1,0,1,0,0,0,2,1,1,3,1,1,1,3,0,3,1,1,0,0,0,0,0,0,4,2,1,1,3,1,1,1,2,2,0,2,2,0,1,0,1,3,2,0,3,0,2,2,1,4,0,1,0,0,3,1,2,2,1,1,2,0,4,5,1,0,1,1,1,3,1,2,2,2,2,1,2,1,2,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,6,2,3,7,8,0,8,8,6,7,7,6,8,8,8,9,8,6,1
511,山田上ノ台町,2,1,4,3,3,1,1,5,4,6,1,2,2,3,1,2,0,3,4,11,15,8,3,12,4,4,4,1,5,6,3,6,5,6,4,7,8,8,2,5,6,4,6,5,9,6,7,5,9,8,7,2,7,10,8,2,4,6,4,7,2,8,6,8,4,7,5,10,11,9,15,8,9,7,5,3,3,4,4,6,3,1,1,5,2,3,3,0,3,2,0,4,2,0,0,2,0,0,0,0,0,13,17,9,20,42,20,24,30,30,35,34,23,28,42,44,20,12,11,8
512,山田北前町,5,7,6,3,9,6,4,6,8,5,4,7,4,4,5,2,5,3,11,2,4,6,11,8,3,5,3,3,7,8,5,6,5,11,7,9,10,4,7,10,13,9,10,11,7,10,11,12,13,6,7,4,11,2,7,5,6,5,8,5,7,5,11,9,5,9,7,13,9,9,15,8,13,7,6,7,8,14,13,10,8,5,12,6,10,2,8,2,7,6,5,4,7,3,4,3,3,0,2,0,3,30,29,24,23,32,26,34,40,50,52,31,29,37,47,49,52,41,25,34
513,山田新町,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,1,1,0,2,0,3,1,2,0,0
514,山田自由ケ丘,0,1,2,1,2,1,3,0,1,5,1,1,4,2,2,9,2,4,6,0,2,5,4,1,3,1,1,5,3,2,3,1,1,0,1,5,3,2,4,5,0,4,5,7,4,4,4,4,6,5,2,7,7,0,3,6,6,2,9,3,4,7,2,3,5,7,11,11,5,10,12,8,12,3,7,11,6,11,11,7,8,3,5,6,1,5,2,2,5,2,1,0,2,2,1,1,0,0,1,1,0,6,10,10,21,15,12,6,19,20,23,19,26,21,44,42,46,23,16,9
515,山田本町,10,4,6,5,4,5,10,7,11,10,12,9,10,6,8,4,3,3,4,10,2,3,1,2,7,7,3,6,5,6,7,9,4,9,1,9,12,9,14,8,7,16,13,10,14,9,10,17,3,7,5,2,6,3,5,2,3,2,2,7,8,7,6,8,7,7,10,11,5,8,5,6,13,10,8,3,8,4,8,3,3,3,1,3,4,1,2,4,4,1,0,2,2,1,0,0,1,0,0,1,0,29,43,45,24,15,27,30,52,60,46,21,16,36,41,42,26,14,12,7
516,若葉町,1,3,1,0,4,3,0,1,1,4,2,1,4,4,4,3,2,5,5,4,3,1,3,1,3,2,1,0,2,4,2,3,4,3,3,5,3,1,1,0,7,4,4,7,4,7,5,8,5,3,5,6,6,8,8,6,2,2,2,4,5,4,4,4,6,3,5,5,5,4,5,2,9,4,5,2,4,11,3,7,4,6,9,7,8,5,7,5,1,4,1,1,1,2,0,2,3,1,1,0,0,9,9,15,19,11,9,15,10,26,28,33,16,23,22,25,27,34,22,12
