,town_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100+,0-4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+
469,八木山本町１丁目,3,4,10,3,5,5,4,6,7,4,2,4,5,9,8,8,6,8,5,23,23,24,24,25,12,14,14,11,7,6,12,4,12,5,10,9,5,14,6,7,6,11,9,11,5,10,12,7,9,9,11,12,16,7,7,13,11,6,13,12,10,5,6,6,9,6,5,5,10,9,9,6,8,4,6,8,6,7,7,11,8,4,2,6,5,2,7,4,3,3,4,0,3,1,0,3,1,0,1,0,0,25,26,28,50,108,52,43,41,42,47,53,55,36,35,33,39,25,19,13
470,八木山本町２丁目,3,9,6,9,8,7,6,5,2,6,7,4,8,8,5,8,3,6,9,11,14,21,11,22,11,12,12,15,12,7,11,9,10,8,7,9,10,9,10,11,9,5,9,10,13,10,18,13,9,19,9,10,13,9,12,10,14,11,5,10,9,12,11,9,8,7,10,7,15,9,8,11,12,10,6,8,10,10,9,7,12,9,12,10,6,10,0,5,9,4,4,0,6,1,1,1,0,0,0,0,0,35,26,32,37,79,58,45,49,46,69,53,50,49,48,47,44,49,28,13
471,八木山松波町,0,0,1,2,5,3,1,1,2,0,1,0,0,0,2,2,2,0,3,7,4,7,3,4,4,6,5,2,1,2,2,4,6,0,3,1,3,2,7,3,1,1,5,3,4,2,4,2,6,4,3,4,3,1,0,5,2,5,5,5,2,2,4,5,6,2,8,5,2,2,3,3,2,5,4,4,3,4,3,0,0,1,4,1,3,1,2,3,1,1,2,1,0,1,0,0,1,0,0,0,0,8,7,3,14,22,16,15,16,14,18,11,22,19,19,17,14,9,8,5
472,八木山緑町,0,1,2,2,2,2,2,3,0,1,3,1,1,2,4,2,4,1,1,11,12,17,12,12,14,4,2,2,1,4,3,4,1,1,3,2,3,2,3,2,1,3,3,8,5,3,10,3,5,3,7,8,2,3,3,4,0,9,5,3,1,8,3,5,3,2,5,1,3,2,4,2,3,2,3,4,2,2,5,2,5,4,2,2,2,0,3,3,1,1,0,1,1,2,1,0,0,0,0,0,1,7,8,11,19,67,13,12,12,20,24,23,21,20,13,14,15,15,8,6
473,八木山南１丁目,2,7,3,3,2,3,6,6,2,4,4,3,5,3,3,5,3,3,4,2,2,2,2,2,5,3,1,7,5,7,3,6,7,7,3,8,7,4,4,3,4,3,7,1,5,5,14,10,5,1,5,5,5,9,5,5,2,4,6,6,2,2,6,8,2,6,5,4,3,6,4,7,7,3,7,6,5,0,8,2,8,2,5,7,2,4,0,3,2,1,1,0,1,2,0,0,0,0,0,0,0,17,21,18,17,13,23,26,26,20,35,29,23,20,24,28,21,24,10,4
474,八木山南２丁目,0,0,0,0,0,1,0,0,0,0,1,1,0,1,2,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2,0,0,1,1,0,0,0,2,3,2,1,1,1,3,2,2,0,2,0,0,1,1,1,1,0,2,1,1,0,0,1,2,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,2,0,3,2,9,8,4,5,4,1,4,0,3,1,0
475,八木山南３丁目,3,2,3,2,4,3,2,4,1,3,7,0,6,3,3,6,4,5,3,8,11,2,6,7,5,3,7,7,6,6,6,1,5,4,8,7,5,2,6,2,7,4,6,2,12,4,10,9,7,5,5,4,5,5,5,4,4,5,7,3,6,2,3,2,4,5,3,2,4,3,7,8,5,2,2,2,7,3,7,3,6,3,4,5,2,2,5,3,2,2,0,0,2,0,1,0,0,1,0,0,0,14,13,19,26,31,29,24,22,31,35,24,23,17,17,24,22,20,14,4
476,八木山南４丁目,0,2,0,2,1,1,4,1,3,4,2,2,3,1,1,2,3,1,3,4,4,4,3,1,0,1,0,1,0,1,2,2,0,1,2,1,1,2,0,0,3,2,3,2,1,1,6,5,2,4,3,3,5,5,1,2,5,2,0,1,3,1,0,3,1,1,0,0,1,0,3,3,1,0,0,1,2,1,3,0,2,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5,13,9,13,12,3,7,4,11,18,17,10,8,2,7,7,3,4,1
477,八木山南５丁目,1,0,0,1,1,1,3,2,0,0,0,1,0,0,0,4,0,0,0,3,0,1,0,3,1,0,0,0,0,0,0,2,0,1,1,0,1,1,1,2,2,0,1,0,2,1,1,0,4,2,2,2,1,0,1,1,1,0,1,0,2,0,1,1,1,1,2,1,1,0,0,1,0,2,1,0,1,1,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,1,7,5,0,4,5,5,8,6,3,5,5,4,5,3,2,0
478,八木山南６丁目,0,1,4,1,4,4,1,0,3,0,2,1,0,1,0,0,2,0,1,2,0,1,4,0,1,1,1,1,6,2,2,3,4,2,1,2,3,2,4,1,0,2,3,2,2,4,2,2,6,2,5,1,3,5,3,0,2,1,0,0,2,1,2,0,1,2,1,1,4,1,1,2,0,3,1,0,4,4,2,1,1,0,0,1,0,2,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,10,8,4,5,6,11,12,12,9,16,17,3,6,9,7,11,2,6,2
479,八木山弥生町,6,3,5,5,3,2,1,4,4,3,2,6,5,4,12,2,7,2,12,7,11,10,13,13,5,9,6,7,12,14,8,8,7,5,14,8,7,6,10,4,12,11,7,11,9,5,13,10,5,8,11,15,5,8,9,10,13,7,9,9,6,14,7,5,10,6,8,7,7,6,10,10,2,6,7,4,8,7,9,4,2,4,0,7,6,3,3,6,0,3,5,3,1,1,1,0,2,0,0,0,0,22,14,29,30,52,48,42,35,50,41,48,48,42,34,35,32,19,15,13
495,柳生,3,2,2,1,4,10,7,5,2,4,5,5,3,7,6,4,7,9,5,7,1,3,4,9,7,5,2,9,4,3,6,6,7,8,4,3,4,8,9,6,4,3,11,10,9,7,9,5,7,5,9,3,5,3,6,2,8,7,5,9,5,7,5,6,10,5,7,4,5,4,9,3,6,3,4,5,5,3,5,4,4,6,3,4,2,2,1,1,5,1,0,0,0,2,0,2,0,0,0,0,0,12,28,26,32,24,23,31,30,37,33,26,31,33,25,25,22,19,10,4
496,柳生１丁目,5,2,3,2,5,2,0,1,1,2,3,2,1,2,0,3,2,0,1,2,0,1,2,3,2,3,0,1,1,3,0,1,1,5,1,4,2,3,3,1,3,4,2,3,0,2,4,2,1,3,2,3,2,1,2,1,0,0,1,2,2,2,3,4,3,1,0,3,1,2,0,2,1,0,1,2,2,1,0,1,1,3,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,17,6,8,8,8,8,8,13,12,12,10,4,14,7,4,6,5,1,3
497,柳生２丁目,13,2,9,7,10,10,8,9,8,8,7,10,9,9,8,9,7,13,11,10,5,23,8,11,17,13,11,11,9,8,8,11,11,9,8,13,12,13,8,9,9,7,8,18,18,19,13,20,15,25,22,13,21,19,21,13,20,13,13,8,10,12,8,15,13,7,11,6,9,10,7,11,4,7,2,3,6,4,2,3,2,2,2,0,1,2,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,41,43,43,50,64,52,47,55,60,92,96,67,58,43,31,18,7,6,2
498,柳生３丁目,1,1,0,2,0,1,5,6,5,7,3,4,5,7,4,3,3,1,8,1,3,4,1,1,2,2,0,2,3,2,0,1,2,2,5,1,3,2,1,6,5,9,2,6,9,3,5,9,7,9,4,3,9,3,3,5,5,3,1,1,2,1,1,0,1,3,0,1,2,3,2,3,2,3,2,1,5,1,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,4,24,23,16,11,9,10,13,31,33,22,15,5,9,12,10,0,4,1
499,柳生４丁目,4,8,8,8,8,7,6,6,5,6,8,7,11,12,9,11,4,8,8,7,7,8,3,5,8,7,6,4,5,10,5,8,6,8,17,14,9,9,8,13,9,11,15,9,12,14,14,8,9,14,12,14,11,9,12,9,9,8,10,8,10,13,3,7,6,8,5,7,8,3,1,6,1,7,6,2,2,3,2,5,0,2,2,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,36,30,47,38,31,32,44,53,56,59,58,44,39,31,21,14,4,6,1
500,柳生５丁目,3,6,1,3,2,3,3,2,3,3,4,0,2,1,4,1,5,4,1,3,3,3,0,5,1,8,1,3,2,4,3,1,1,5,3,5,5,3,8,6,3,1,2,9,6,4,5,2,4,3,5,3,4,4,3,9,3,5,6,4,3,4,3,7,6,4,2,4,4,1,2,6,2,5,3,4,2,2,1,3,0,2,4,1,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,15,14,11,14,12,18,13,27,21,18,19,27,23,15,18,12,11,1,3
501,柳生６丁目,2,2,3,3,3,2,4,1,2,1,3,4,3,3,2,6,7,7,4,5,7,6,3,9,2,3,5,6,3,3,1,2,4,6,6,6,3,7,4,9,5,2,14,5,7,5,11,5,8,5,5,10,10,8,4,6,2,5,3,7,1,5,5,5,1,2,5,4,5,5,5,4,3,3,2,6,0,3,1,1,0,1,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,15,29,27,20,19,29,33,34,37,23,17,21,17,11,2,4,1
502,柳生７丁目,6,5,4,9,3,6,3,7,4,6,8,8,6,3,7,7,7,3,5,9,7,9,6,5,3,4,6,3,5,3,7,4,7,4,8,4,8,6,9,10,2,8,6,6,11,5,6,8,8,7,9,5,13,8,6,7,11,6,2,9,3,3,7,2,5,2,5,4,3,3,5,3,3,2,6,1,6,1,4,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27,26,32,31,30,21,30,37,33,34,41,35,20,17,19,13,3,1,2
510,山田,2,0,1,0,0,1,1,1,0,2,1,2,1,0,0,0,2,0,2,0,1,0,1,1,0,3,0,1,4,1,2,5,1,1,1,2,0,1,2,1,1,0,1,1,1,1,1,2,1,0,2,4,1,1,3,3,1,2,0,1,2,2,0,2,1,0,1,1,3,2,1,2,2,4,0,2,2,0,0,1,2,1,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,5,4,4,3,9,10,6,4,5,11,7,7,7,9,5,5,3,1
511,山田上ノ台町,4,5,5,2,5,2,1,6,3,2,5,4,2,4,2,7,3,2,3,2,8,4,4,6,6,8,0,6,6,6,4,2,5,4,3,6,4,8,4,12,7,6,5,7,6,6,4,7,4,3,5,5,8,4,9,6,1,2,4,6,5,5,6,5,7,7,8,7,11,6,13,7,9,5,6,6,7,3,4,1,3,2,0,1,0,3,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,21,14,17,17,28,26,18,34,31,24,31,19,28,39,40,21,6,8,2
512,山田北前町,5,3,5,4,6,5,9,7,7,3,7,4,9,4,9,8,7,8,7,3,3,4,3,2,5,5,6,5,3,4,4,7,7,10,6,9,7,6,8,5,10,10,10,18,11,10,13,12,7,7,8,9,7,3,8,5,6,9,3,4,4,6,12,8,6,9,10,8,12,8,10,9,13,7,8,4,9,7,7,2,8,3,8,12,3,5,4,2,3,1,2,1,0,1,0,1,0,0,0,0,0,23,31,33,33,17,23,34,35,59,49,35,27,36,47,47,29,34,15,5
513,山田新町,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2,1,1,2,0,1,1,1,2,0,0,1,1
514,山田自由ケ丘,1,2,1,1,0,1,3,1,2,1,1,2,5,1,1,0,1,3,1,3,1,1,2,2,4,4,9,1,3,3,2,1,0,2,5,3,4,2,2,4,3,2,7,3,6,4,4,8,4,5,8,4,6,4,4,6,6,5,3,4,4,3,1,5,6,3,4,8,7,8,10,8,10,6,6,7,7,6,6,7,8,4,5,4,3,0,2,3,0,0,1,1,0,0,1,2,0,0,0,0,0,5,8,10,8,10,20,10,15,21,25,26,24,19,30,40,33,24,5,5
515,山田本町,7,3,3,5,8,4,5,7,4,9,4,8,10,14,7,7,8,7,3,8,2,6,5,1,2,6,2,2,7,12,9,6,7,7,7,12,11,11,10,8,4,8,8,10,17,14,9,12,8,8,3,5,5,4,6,0,2,5,4,2,3,6,6,8,3,8,6,6,11,10,6,9,8,8,7,3,4,8,2,2,4,3,1,1,1,2,4,0,0,0,2,1,1,0,1,1,1,0,0,0,0,26,29,43,33,16,29,36,52,47,51,23,13,26,41,38,19,10,6,7
516,若葉町,1,2,1,1,5,0,2,2,5,5,1,4,2,1,2,1,5,9,2,4,6,10,3,2,3,5,5,4,1,3,2,2,7,4,0,5,6,3,4,4,4,6,6,5,5,6,8,4,7,7,1,5,7,4,4,10,8,6,7,3,4,3,3,5,5,4,3,5,7,5,4,3,9,0,6,4,3,4,2,1,4,6,8,6,7,6,4,2,1,3,1,2,0,0,0,0,0,1,0,0,0,10,14,10,21,24,18,15,22,26,32,21,34,20,24,22,14,31,16,4
